userId,group,orderId,revenue,date
18232184592317717778,B,1046379228845678904,289,29/3/2019
18232184592317717778,B,18143032729389982488,169,29/3/2019
16114959640656773032,A,752763943900752462,244,29/3/2019
16114959640656773032,A,752763943900752462,244,29/3/2019
18354449115061321281,A,4259262344428460393,1252,29/3/2019
17884369559954838476,A,7905291625277089222,2384,29/3/2019
10993510021367004602,B,9191136942906621052,6396,29/3/2019
10993510021367004602,B,9191136942906621052,6396,29/3/2019
10241048997990458647,B,6907646193265060391,276,29/3/2019
10241048997990458647,B,6907646193265060391,199,29/3/2019
10241048997990458647,B,6907646193265060391,464,29/3/2019
10241048997990458647,B,6907646193265060391,316,29/3/2019
10241048997990458647,B,6907646193265060391,274,29/3/2019
10241048997990458647,B,6907646193265060391,70,29/3/2019
10241048997990458647,B,6907646193265060391,899,29/3/2019
1253295247630751662,A,18323578642446636632,529,29/3/2019
1253295247630751662,A,18323578642446636632,464,29/3/2019
1253295247630751662,A,18323578642446636632,449,29/3/2019
1253295247630751662,A,18323578642446636632,529,29/3/2019
1253295247630751662,A,18323578642446636632,499,29/3/2019
1253295247630751662,A,18323578642446636632,1199,29/3/2019
1253295247630751662,A,18323578642446636632,499,29/3/2019
1253295247630751662,A,18323578642446636632,529,29/3/2019
1253295247630751662,A,18323578642446636632,339,29/3/2019
1253295247630751662,A,18323578642446636632,449,29/3/2019
1253295247630751662,A,18323578642446636632,464,29/3/2019
1253295247630751662,A,18323578642446636632,449,29/3/2019
1253295247630751662,A,18323578642446636632,499,29/3/2019
1253295247630751662,A,18323578642446636632,1199,29/3/2019
1253295247630751662,A,18323578642446636632,1199,29/3/2019
1253295247630751662,A,18323578642446636632,464,29/3/2019
1253295247630751662,A,18323578642446636632,339,29/3/2019
1253295247630751662,A,18323578642446636632,339,29/3/2019
17775816670476021952,B,967836958880568346,1599,29/3/2019
17775816670476021952,B,967836958880568346,2589,29/3/2019
17775816670476021952,B,967836958880568346,1599,29/3/2019
17775816670476021952,B,967836958880568346,1119,29/3/2019
17775816670476021952,B,967836958880568346,1119,29/3/2019
17775816670476021952,B,967836958880568346,2589,29/3/2019
8619637626493673141,B,14887273551977991078,269,29/3/2019
8619637626493673141,B,14887273551977991078,196,29/3/2019
8619637626493673141,B,14887273551977991078,1385,29/3/2019
8619637626493673141,B,14887273551977991078,464,29/3/2019
8619637626493673141,B,14887273551977991078,129,29/3/2019
4607684967528376078,B,3680828669261333100,12960,29/3/2019
4607684967528376078,B,14511840994250595475,12960,29/3/2019
6191806538559890581,B,8969618660856078290,2396,29/3/2019
6191806538559890581,B,8969618660856078290,949,29/3/2019
17873521610840430134,B,2044663324987999127,1199,29/3/2019
17873521610840430134,B,2044663324987999127,1199,29/3/2019
17388879249159988635,B,512614719398945658,1854,29/3/2019
17388879249159988635,B,512614719398945658,1854,29/3/2019
2665251196362428126,B,5203029799977934021,302,29/3/2019
2665251196362428126,B,5203029799977934021,4688,29/3/2019
2665251196362428126,B,5203029799977934021,492,29/3/2019
2665251196362428126,B,5203029799977934021,892,29/3/2019
2665251196362428126,B,5203029799977934021,672,29/3/2019
2665251196362428126,B,5203029799977934021,594,29/3/2019
2665251196362428126,B,5203029799977934021,268,29/3/2019
2665251196362428126,B,5203029799977934021,672,29/3/2019
2665251196362428126,B,5203029799977934021,4208,29/3/2019
2665251196362428126,B,5203029799977934021,892,29/3/2019
2665251196362428126,B,5203029799977934021,594,29/3/2019
2665251196362428126,B,5203029799977934021,492,29/3/2019
2665251196362428126,B,5203029799977934021,4688,29/3/2019
2665251196362428126,B,5203029799977934021,268,29/3/2019
2665251196362428126,B,5203029799977934021,4208,29/3/2019
2665251196362428126,B,5203029799977934021,302,29/3/2019
16566877377505392356,B,12196250449193127541,279,29/3/2019
673574543844930151,B,428752193151137968,46,29/3/2019
673574543844930151,B,428752193151137968,1136,29/3/2019
673574543844930151,B,428752193151137968,1359,29/3/2019
673574543844930151,B,17906007206477475964,559,29/3/2019
17696593018214911712,A,5095226304947282469,489,29/3/2019
8468780963403648761,B,3507380876699879192,629,29/3/2019
4606401151203801715,B,17030023299972037126,1901,29/3/2019
5902286145875930690,B,11145638780558988928,349,29/3/2019
5902286145875930690,B,11145638780558988928,149,29/3/2019
5902286145875930690,B,11145638780558988928,149,29/3/2019
3459059469568841737,B,13917043342282391187,87,29/3/2019
3459059469568841737,B,13917043342282391187,129,29/3/2019
10565298270842817971,B,11053285238478995475,675,29/3/2019
2818307129751595137,B,2247806232296044446,3415,29/3/2019
13955506653788721461,A,15281988681350427052,891,29/3/2019
7165680242093484412,B,17684737182692358043,399,29/3/2019
7165680242093484412,B,17684737182692358043,579,29/3/2019
7165680242093484412,B,17684737182692358043,449,29/3/2019
10064792692585122518,B,16320784556478246196,1687,29/3/2019
10064792692585122518,B,13750838366049290286,1687,29/3/2019
2812045056827287237,B,18180434176539511031,1359,29/3/2019
2812045056827287237,B,18180434176539511031,1359,29/3/2019
2277365004489496704,B,3469252615527537326,1154,29/3/2019
6062544882692100191,A,11981186271758636299,1599,29/3/2019
6062544882692100191,A,11981186271758636299,3381,29/3/2019
12394832635497721611,A,72247252030367613,127,29/3/2019
12394832635497721611,A,72247252030367613,781,29/3/2019
12394832635497721611,A,72247252030367613,572,29/3/2019
17424433960158081526,B,4222155443354871534,1836,29/3/2019
17424433960158081526,B,4222155443354871534,85,29/3/2019
17424433960158081526,B,4222155443354871534,629,29/3/2019
17424433960158081526,B,4222155443354871534,249,29/3/2019
17424433960158081526,B,4222155443354871534,559,29/3/2019
7568119505462053798,A,3108002009066942835,199,29/3/2019
7568119505462053798,A,3108002009066942835,199,29/3/2019
7568119505462053798,A,3108002009066942835,479,29/3/2019
7568119505462053798,A,3108002009066942835,208,29/3/2019
7568119505462053798,A,3108002009066942835,975,29/3/2019
7568119505462053798,A,3108002009066942835,79,29/3/2019
7568119505462053798,A,3108002009066942835,2429,29/3/2019
15492931649453869410,B,17512725476025861370,215,29/3/2019
14319380253356639735,B,3894977548166772769,1084,29/3/2019
14319380253356639735,B,3894977548166772769,524,29/3/2019
14319380253356639735,B,3894977548166772769,899,29/3/2019
14319380253356639735,B,3894977548166772769,899,29/3/2019
14319380253356639735,B,3894977548166772769,1189,29/3/2019
14319380253356639735,B,3894977548166772769,524,29/3/2019
14319380253356639735,B,3894977548166772769,1189,29/3/2019
14319380253356639735,B,3894977548166772769,1084,29/3/2019
13951495434366565283,B,18096286956574070653,699,29/3/2019
623455882299072214,A,11347063304087744227,1479,29/3/2019
10331651173118997042,A,3493734205934271549,205,29/3/2019
10331651173118997042,A,3493734205934271549,205,29/3/2019
1267135038793437479,A,14876448057178723430,2975,29/3/2019
2789049492856456699,A,10926029657097725684,217,29/3/2019
5436598565373604119,B,12049175450521740662,1799,29/3/2019
16366602537861202395,A,17028719318832880871,3374,29/3/2019
658548210846452384,B,6635869836316930772,179,29/3/2019
658548210846452384,B,6635869836316930772,176,29/3/2019
14405193257246420149,B,11299171434989033685,557,29/3/2019
14405193257246420149,B,11299171434989033685,99,29/3/2019
14405193257246420149,B,11299171434989033685,259,29/3/2019
2359815213515238528,B,8915759543978833070,581,29/3/2019
15600225399588985552,A,3813160831595810099,1276,29/3/2019
15600225399588985552,A,3813160831595810099,1276,29/3/2019
13187708607523403852,B,13517212038456575741,3328,29/3/2019
13187708607523403852,B,13517212038456575741,3328,29/3/2019
6807177952876874771,A,7710700311691452914,44,29/3/2019
6807177952876874771,A,7710700311691452914,30,29/3/2019
6807177952876874771,A,7710700311691452914,31,29/3/2019
6807177952876874771,A,7710700311691452914,19,29/3/2019
6807177952876874771,A,7710700311691452914,19,29/3/2019
6807177952876874771,A,7710700311691452914,299,29/3/2019
6807177952876874771,A,7710700311691452914,1399,29/3/2019
6807177952876874771,A,7710700311691452914,52,29/3/2019
6807177952876874771,A,7710700311691452914,229,29/3/2019
17857841784260421870,A,5947552625920275589,39600,29/3/2019
13738012582768249119,B,8832360699315201636,1391,29/3/2019
13738012582768249119,B,8832360699315201636,1391,29/3/2019
14401927332787106606,B,8906409667587130306,85,29/3/2019
14401927332787106606,B,8906409667587130306,530,29/3/2019
14401927332787106606,B,8906409667587130306,1196,29/3/2019
14401927332787106606,B,8906409667587130306,4925,29/3/2019
14401927332787106606,B,8906409667587130306,143,29/3/2019
13016578598390914958,B,15883641820070732209,1799,29/3/2019
13524851344146873157,B,14708837231962588505,1699,29/3/2019
17702032362418614067,A,18133786177152287344,888,29/3/2019
17702032362418614067,A,18133786177152287344,516,29/3/2019
13328274866528505201,A,7964188404299884350,428,29/3/2019
4738794134905382816,A,9123866824817011763,1904,29/3/2019
4738794134905382816,A,9123866824817011763,1904,29/3/2019
6134604142469166055,A,613190621811935562,1399,28/3/2019
6134604142469166055,A,613190621811935562,1399,28/3/2019
14495626810652466133,A,14680090657228238902,1196,28/3/2019
14495626810652466133,A,14680090657228238902,2396,28/3/2019
14495626810652466133,A,14680090657228238902,949,28/3/2019
14495626810652466133,A,14680090657228238902,1449,28/3/2019
14495626810652466133,A,14680090657228238902,236,28/3/2019
14088578258605986434,B,14336976856111830158,6900,28/3/2019
3498637492802983356,A,2818266660568097728,3232,28/3/2019
2760983303589841741,A,15363158531129301047,692,28/3/2019
2760983303589841741,A,15363158531129301047,692,28/3/2019
7895026167513141601,B,12719299816786557591,7948,28/3/2019
7895026167513141601,B,12719299816786557591,104,28/3/2019
7895026167513141601,B,12719299816786557591,61,28/3/2019
7895026167513141601,B,12719299816786557591,116,28/3/2019
15348812441570629373,B,1483007928634348287,2799,28/3/2019
15348812441570629373,B,1483007928634348287,2799,28/3/2019
15024522039975499150,B,5760575643464684092,899,28/3/2019
15625135878995972960,A,15524649617658078741,669,28/3/2019
15625135878995972960,A,15524649617658078741,399,28/3/2019
15625135878995972960,A,15524649617658078741,849,28/3/2019
15625135878995972960,A,15524649617658078741,305,28/3/2019
13889699612668351347,B,5227908029393693069,24,28/3/2019
13889699612668351347,B,5227908029393693069,77,28/3/2019
13889699612668351347,B,5227908029393693069,24,28/3/2019
13889699612668351347,B,5227908029393693069,445,28/3/2019
13889699612668351347,B,5227908029393693069,500,28/3/2019
13889699612668351347,B,5227908029393693069,129,28/3/2019
7463530423593051222,B,4441962005174317048,2079,28/3/2019
9438980243766127392,A,6701646752957102485,524,28/3/2019
7191704893982744692,A,486693932713414363,2160,28/3/2019
7191704893982744692,A,486693932713414363,2448,28/3/2019
7191704893982744692,A,486693932713414363,3568,28/3/2019
14594178096002056073,B,13880240520776327592,3232,28/3/2019
14594178096002056073,B,13880240520776327592,3232,28/3/2019
8393096309437054493,B,1606622771845048023,1556,28/3/2019
11141870313686738778,A,7649661021709426092,1396,28/3/2019
11141870313686738778,A,7649661021709426092,1396,28/3/2019
4620598825170490982,B,1730617978345380786,928,28/3/2019
27235455359732203,A,18250664045276003329,659,28/3/2019
27235455359732203,A,18250664045276003329,489,28/3/2019
27235455359732203,A,18250664045276003329,862,28/3/2019
27235455359732203,A,18250664045276003329,489,28/3/2019
27235455359732203,A,18250664045276003329,659,28/3/2019
27235455359732203,A,18250664045276003329,862,28/3/2019
502957349084485930,A,12832706998205891040,18175,28/3/2019
13813913015055053357,B,793053783713624591,1679,28/3/2019
3327437555503086376,B,1868577203610129344,116,28/3/2019
3327437555503086376,B,1868577203610129344,236,28/3/2019
3327437555503086376,B,1868577203610129344,399,28/3/2019
3327437555503086376,B,1868577203610129344,999,28/3/2019
3327437555503086376,B,1868577203610129344,1996,28/3/2019
3327437555503086376,B,1868577203610129344,249,28/3/2019
3327437555503086376,B,1868577203610129344,236,28/3/2019
3327437555503086376,B,1868577203610129344,116,28/3/2019
3327437555503086376,B,1868577203610129344,299,28/3/2019
3327437555503086376,B,1868577203610129344,99,28/3/2019
3327437555503086376,B,1868577203610129344,599,28/3/2019
3327437555503086376,B,1868577203610129344,196,28/3/2019
3327437555503086376,B,1868577203610129344,116,28/3/2019
3327437555503086376,B,1868577203610129344,99,28/3/2019
3327437555503086376,B,1868577203610129344,236,28/3/2019
12640925173585643708,A,10053222226496577429,1255,28/3/2019
12640925173585643708,A,10053222226496577429,287,28/3/2019
12640925173585643708,A,10053222226496577429,9751,28/3/2019
12640925173585643708,A,10053222226496577429,5840,28/3/2019
12640925173585643708,A,10053222226496577429,287,28/3/2019
12640925173585643708,A,10053222226496577429,396,28/3/2019
12640925173585643708,A,10053222226496577429,139,28/3/2019
12640925173585643708,A,10053222226496577429,9751,28/3/2019
12640925173585643708,A,10053222226496577429,396,28/3/2019
12640925173585643708,A,10053222226496577429,139,28/3/2019
12640925173585643708,A,10053222226496577429,1255,28/3/2019
12640925173585643708,A,10053222226496577429,5840,28/3/2019
6030228685572959761,B,8571962176757881233,176,28/3/2019
6030228685572959761,B,8571962176757881233,131,28/3/2019
6030228685572959761,B,8571962176757881233,222,28/3/2019
6030228685572959761,B,8571962176757881233,209,28/3/2019
6030228685572959761,B,8571962176757881233,218,28/3/2019
15492931649453869410,B,17713663374673759202,396,28/3/2019
15492931649453869410,B,17713663374673759202,396,28/3/2019
1063085351445281405,B,7739905193319076760,649,28/3/2019
1063085351445281405,B,7739905193319076760,599,28/3/2019
1063085351445281405,B,7739905193319076760,649,28/3/2019
1063085351445281405,B,7739905193319076760,559,28/3/2019
1063085351445281405,B,7739905193319076760,559,28/3/2019
1063085351445281405,B,7739905193319076760,599,28/3/2019
17632815552007888728,B,11156784560916920948,112,28/3/2019
17632815552007888728,B,11156784560916920948,134,28/3/2019
10857433624143783017,B,6967391367717881281,399,28/3/2019
10857433624143783017,B,6967391367717881281,599,28/3/2019
10857433624143783017,B,6967391367717881281,399,28/3/2019
5458192308508963491,A,17406188494474629342,2188,28/3/2019
5458192308508963491,A,17406188494474629342,2188,28/3/2019
9023099051952107174,A,9599907434268586611,2264,28/3/2019
9023099051952107174,A,9599907434268586611,16812,28/3/2019
9023099051952107174,A,9599907434268586611,16812,28/3/2019
9023099051952107174,A,9599907434268586611,2264,28/3/2019
16327230037279406454,B,18355968878358418685,1709,28/3/2019
16327230037279406454,B,18355968878358418685,1709,28/3/2019
8601387545421745747,A,14640608530480522852,79,28/3/2019
8601387545421745747,A,14640608530480522852,891,28/3/2019
8601387545421745747,A,14640608530480522852,199,28/3/2019
8601387545421745747,A,14640608530480522852,999,28/3/2019
8601387545421745747,A,14640608530480522852,855,28/3/2019
8601387545421745747,A,14640608530480522852,199,28/3/2019
12311307132624070905,B,4630849959681149006,99,28/3/2019
12311307132624070905,B,4630849959681149006,1599,28/3/2019
9906754835813849008,A,3469360564228748672,10276,28/3/2019
9906754835813849008,A,3469360564228748672,10276,28/3/2019
2359815213515238528,B,1146043075130152492,436,28/3/2019
8775308017817527177,B,16206291625141894787,464,28/3/2019
7631161242383343555,A,17211075824053698781,1769,28/3/2019
12551629983987482606,B,1394404816884229808,1049,28/3/2019
12551629983987482606,B,1394404816884229808,1049,28/3/2019
1339762740268566884,B,13276619902966774910,12132,28/3/2019
8856325239860673496,B,8567073729770026201,299,28/3/2019
8856325239860673496,B,8567073729770026201,299,28/3/2019
11563398960328571301,B,12464609790265254739,922,28/3/2019
11563398960328571301,B,12464609790265254739,149,28/3/2019
11563398960328571301,B,12464609790265254739,196,28/3/2019
11563398960328571301,B,12464609790265254739,536,28/3/2019
11563398960328571301,B,12464609790265254739,187,28/3/2019
11563398960328571301,B,12464609790265254739,249,28/3/2019
11563398960328571301,B,12464609790265254739,1328,28/3/2019
11563398960328571301,B,12464609790265254739,187,28/3/2019
11563398960328571301,B,12464609790265254739,69,28/3/2019
11563398960328571301,B,12464609790265254739,699,28/3/2019
11563398960328571301,B,12464609790265254739,1328,28/3/2019
11563398960328571301,B,12464609790265254739,196,28/3/2019
11563398960328571301,B,12464609790265254739,599,28/3/2019
11563398960328571301,B,12464609790265254739,922,28/3/2019
11563398960328571301,B,12464609790265254739,2075,28/3/2019
11563398960328571301,B,12464609790265254739,599,28/3/2019
11563398960328571301,B,12464609790265254739,69,28/3/2019
11563398960328571301,B,12464609790265254739,699,28/3/2019
11563398960328571301,B,12464609790265254739,2075,28/3/2019
11563398960328571301,B,12464609790265254739,149,28/3/2019
11563398960328571301,B,12464609790265254739,536,28/3/2019
11563398960328571301,B,12464609790265254739,249,28/3/2019
7330537680237275130,A,15643134222520313515,1199,28/3/2019
7330537680237275130,A,15643134222520313515,999,28/3/2019
8113317494537514026,A,10692771700218892391,7191,28/3/2019
8113317494537514026,A,10692771700218892391,489,28/3/2019
8113317494537514026,A,10692771700218892391,2879,28/3/2019
10898019730829306848,A,57725262671747937,1683,28/3/2019
10898019730829306848,A,57725262671747937,131,28/3/2019
10898019730829306848,A,57725262671747937,71,28/3/2019
10898019730829306848,A,57725262671747937,9506,28/3/2019
9296882671463975620,B,11891361353948494289,464,27/3/2019
9296882671463975620,B,11891361353948494289,52,27/3/2019
9296882671463975620,B,11891361353948494289,299,27/3/2019
9296882671463975620,B,11891361353948494289,99,27/3/2019
9296882671463975620,B,11891361353948494289,319,27/3/2019
9296882671463975620,B,11891361353948494289,161,27/3/2019
9296882671463975620,B,11891361353948494289,99,27/3/2019
13727226655989454389,A,13533262096141961614,15516,27/3/2019
14037775715340686048,A,4507866627355038517,125,27/3/2019
14037775715340686048,A,4507866627355038517,799,27/3/2019
5639523619240392441,B,17707662287221269886,1159,27/3/2019
5639523619240392441,B,17707662287221269886,1039,27/3/2019
8832975589742728274,B,10471495954699004125,359,27/3/2019
8832975589742728274,B,11083840967989134715,399,27/3/2019
8832975589742728274,B,10471495954699004125,566,27/3/2019
7934237329332923599,B,3782894060895081892,449,27/3/2019
13499827935073714855,B,608381867000070323,65,27/3/2019
13499827935073714855,B,608381867000070323,2139,27/3/2019
13499827935073714855,B,608381867000070323,601,27/3/2019
13499827935073714855,B,608381867000070323,360,27/3/2019
7194168920261348381,A,7592588063450380399,40391,27/3/2019
10242367702733064090,B,12118267381768208108,71,27/3/2019
10242367702733064090,B,12118267381768208108,52,27/3/2019
10242367702733064090,B,12118267381768208108,52,27/3/2019
10242367702733064090,B,12118267381768208108,71,27/3/2019
4803604528744864502,B,14796404306055329340,279,27/3/2019
4803604528744864502,B,14796404306055329340,279,27/3/2019
4803604528744864502,B,14796404306055329340,279,27/3/2019
2370735872818721728,B,1941295827669599553,1768,27/3/2019
2370735872818721728,B,1941295827669599553,260,27/3/2019
2370735872818721728,B,1941295827669599553,1768,27/3/2019
2370735872818721728,B,1941295827669599553,260,27/3/2019
2370735872818721728,B,1941295827669599553,712,27/3/2019
2370735872818721728,B,1941295827669599553,712,27/3/2019
3772546417680936884,B,16244816060884206898,3499,27/3/2019
8304666949396550810,B,18258089258008934494,49,27/3/2019
8304666949396550810,B,18258089258008934494,59,27/3/2019
17662615407507046963,B,8236579293319439524,699,27/3/2019
17662615407507046963,B,8236579293319439524,1889,27/3/2019
17662615407507046963,B,8236579293319439524,5831,27/3/2019
5565335298894143554,A,5060335444340665899,145,27/3/2019
5565335298894143554,A,5060335444340665899,99,27/3/2019
5565335298894143554,A,5060335444340665899,99,27/3/2019
5902286145875930690,B,15595749224554129642,387,27/3/2019
5902286145875930690,B,15595749224554129642,436,27/3/2019
9347783185842317664,A,2684128039144652304,899,27/3/2019
9347783185842317664,A,2684128039144652304,1679,27/3/2019
4077790137288984859,B,14648044148414890788,399,27/3/2019
4077790137288984859,B,14648044148414890788,1799,27/3/2019
10914864070523594539,A,10422178447211873705,1548,27/3/2019
9320970732169073456,B,11395442784635622240,1049,27/3/2019
9320970732169073456,B,11395442784635622240,3244,27/3/2019
1753346253750741134,B,17002462920499351312,599,27/3/2019
1753346253750741134,B,17002462920499351312,196,27/3/2019
1753346253750741134,B,17002462920499351312,516,27/3/2019
1753346253750741134,B,17002462920499351312,199,27/3/2019
1753346253750741134,B,17002462920499351312,175,27/3/2019
1753346253750741134,B,17002462920499351312,63,27/3/2019
1753346253750741134,B,17002462920499351312,679,27/3/2019
1514301940744196388,A,8699558556730405519,749,27/3/2019
1514301940744196388,A,8699558556730405519,749,27/3/2019
1514301940744196388,A,8699558556730405519,119,27/3/2019
1514301940744196388,A,8699558556730405519,119,27/3/2019
7088026124015374028,A,12703913577451785852,1999,27/3/2019
14012573235542030731,B,17519568049501292880,1189,27/3/2019
5323329887984206237,A,7248845121534365019,2796,27/3/2019
5323329887984206237,A,7248845121534365019,949,27/3/2019
5323329887984206237,A,7248845121534365019,34,27/3/2019
2076519043025263526,B,3100508589425253262,1299,27/3/2019
2076519043025263526,B,3100508589425253262,974,27/3/2019
2076519043025263526,B,3100508589425253262,824,27/3/2019
15042101253335191254,B,13491160778419871410,4674,27/3/2019
9041370806985544489,A,424826651800981779,1910,27/3/2019
9041370806985544489,A,424826651800981779,3483,27/3/2019
4300904118944598818,B,5977318099665291496,28700,27/3/2019
4300904118944598818,B,5977318099665291496,28700,27/3/2019
15946103549517134626,A,1829839414116713024,5876,27/3/2019
17895200759448336448,A,14544779320214578638,2596,27/3/2019
6384944939252935320,A,18220366333545018562,35584,27/3/2019
6384944939252935320,A,18220366333545018562,35584,27/3/2019
14075154534578523671,A,9540871997397577990,442,27/3/2019
14075154534578523671,A,9540871997397577990,69,27/3/2019
14075154534578523671,A,9540871997397577990,149,27/3/2019
14075154534578523671,A,9540871997397577990,529,27/3/2019
14075154534578523671,A,9540871997397577990,194,27/3/2019
14075154534578523671,A,9540871997397577990,49,27/3/2019
14075154534578523671,A,9540871997397577990,292,27/3/2019
3320256086500214377,A,12015314584525820164,1189,27/3/2019
3697068943168967226,A,13092444721607930756,859,27/3/2019
3256951149964598881,A,1445478731255460636,1959,27/3/2019
14279272392318655093,A,863185320912234155,139600,27/3/2019
10409360523390451455,A,12392420076498731985,1016,27/3/2019
10409360523390451455,A,12392420076498731985,824,27/3/2019
10268338051618425576,B,17231006315579765749,4250,27/3/2019
10268338051618425576,B,17231006315579765749,680,27/3/2019
10268338051618425576,B,17231006315579765749,129,27/3/2019
4887657266359534002,A,18146640204968125696,1959,27/3/2019
4887657266359534002,A,18146640204968125696,119,27/3/2019
11942978526413095756,A,10570207564855025256,119,27/3/2019
15158459347396231391,A,16970385850965364046,1183,27/3/2019
3222071341357299662,B,7169366297214524600,98,27/3/2019
3222071341357299662,B,7169366297214524600,1313,27/3/2019
3222071341357299662,B,7169366297214524600,669,27/3/2019
15445957824423173781,B,12013723059755369339,299,27/3/2019
15445957824423173781,B,12013723059755369339,189,27/3/2019
15445957824423173781,B,12013723059755369339,299,27/3/2019
15445957824423173781,B,12013723059755369339,189,27/3/2019
15445957824423173781,B,12013723059755369339,189,27/3/2019
15445957824423173781,B,12013723059755369339,189,27/3/2019
9383121322966360615,A,4587593461441591124,524,27/3/2019
9383121322966360615,A,4587593461441591124,374,27/3/2019
12236991457113218235,A,11866988932989112294,1799,27/3/2019
7129444013029835892,B,11246373268771251779,1732,27/3/2019
4714988074317036029,A,16427618671032779919,374,27/3/2019
8874589931508629864,B,7182452406446194570,749,26/3/2019
14235466244880360968,B,14779332402502141380,1289,26/3/2019
8766781387450432336,B,9454756178244560649,765,26/3/2019
5645869328636125649,B,6587965469504591322,2099,26/3/2019
13232371299181827823,B,17959369013830691649,209,26/3/2019
13232371299181827823,B,17959369013830691649,179,26/3/2019
8423882102358766454,B,17646825822242213572,799,26/3/2019
8423882102358766454,B,17646825822242213572,799,26/3/2019
237428089909134136,B,18404635698876188671,229,26/3/2019
7776562015404919156,B,17728837748272533821,199,26/3/2019
3777218770899865480,B,11408422506430865556,199,26/3/2019
3777218770899865480,B,11408422506430865556,953,26/3/2019
3777218770899865480,B,11408422506430865556,999,26/3/2019
3777218770899865480,B,11408422506430865556,199,26/3/2019
3777218770899865480,B,11408422506430865556,999,26/3/2019
3777218770899865480,B,11408422506430865556,953,26/3/2019
8891100394076327793,A,14417393134934272021,4796,26/3/2019
8891100394076327793,A,14417393134934272021,1349,26/3/2019
8891100394076327793,A,14417393134934272021,1349,26/3/2019
8891100394076327793,A,14417393134934272021,1124,26/3/2019
8891100394076327793,A,14417393134934272021,1124,26/3/2019
8891100394076327793,A,14417393134934272021,1124,26/3/2019
8891100394076327793,A,14417393134934272021,1124,26/3/2019
8891100394076327793,A,14417393134934272021,4796,26/3/2019
5894505305830067726,B,7366314071993836425,111,26/3/2019
14573414580182482330,B,18054979758044758481,6396,26/3/2019
6479195430872208046,A,16918116263981568878,2499,26/3/2019
13841240763009469350,A,588332664689481909,5431,26/3/2019
13841240763009469350,A,588332664689481909,6013,26/3/2019
8256381628336229018,B,9860881792154187744,4199,26/3/2019
13923207779891098260,B,17822958109593346739,20800,26/3/2019
18256966417478834424,B,2852613921325907084,1049,26/3/2019
978970575589276401,B,9858913495818684766,94,26/3/2019
978970575589276401,B,9858913495818684766,94,26/3/2019
8894539849592431568,A,2572653349839947685,37,26/3/2019
8894539849592431568,A,2572653349839947685,2600,26/3/2019
8894539849592431568,A,2572653349839947685,697,26/3/2019
8894539849592431568,A,2572653349839947685,97,26/3/2019
8894539849592431568,A,2572653349839947685,899,26/3/2019
10442961390539122833,B,4738714866026674051,189,26/3/2019
7736390871503955445,B,17559445102240224841,247,26/3/2019
350072534623068994,B,15759376496332307086,1840,26/3/2019
350072534623068994,B,15759376496332307086,1699,26/3/2019
350072534623068994,B,15759376496332307086,1840,26/3/2019
350072534623068994,B,15759376496332307086,1699,26/3/2019
5279189275169480268,B,8711244509815314655,1359,26/3/2019
5279189275169480268,B,8711244509815314655,1359,26/3/2019
10914864070523594539,A,3081893413835496396,1143,26/3/2019
10914864070523594539,A,3081893413835496396,1548,26/3/2019
10914864070523594539,A,3081893413835496396,1044,26/3/2019
12787575899421430292,A,14976981128719794001,536,26/3/2019
12787575899421430292,A,14976981128719794001,359,26/3/2019
18140800308722182956,B,15319646610961355951,379,26/3/2019
18140800308722182956,B,15319646610961355951,139,26/3/2019
18140800308722182956,B,15319646610961355951,439,26/3/2019
18140800308722182956,B,15319646610961355951,99,26/3/2019
479430289707479687,B,535906701506249861,2024,26/3/2019
8548977208645398597,A,16699107283198274397,12900,26/3/2019
9786904676292515098,A,1201693795800455991,27056,26/3/2019
9786904676292515098,A,1201693795800455991,27056,26/3/2019
10246768726237523875,B,14795228520239919162,1859,26/3/2019
10246768726237523875,B,14795228520239919162,1859,26/3/2019
4158477022544513949,B,10055736164740467347,299,26/3/2019
7373222165161133367,B,274782956925773268,149,26/3/2019
7373222165161133367,B,274782956925773268,37,26/3/2019
7373222165161133367,B,274782956925773268,1599,26/3/2019
7373222165161133367,B,274782956925773268,442,26/3/2019
7373222165161133367,B,274782956925773268,142,26/3/2019
10141611747548099678,B,8341356037603990634,3899,26/3/2019
10141611747548099678,B,8341356037603990634,3899,26/3/2019
17263269610087071036,A,15652270632958329318,549,26/3/2019
17263269610087071036,A,15652270632958329318,519,26/3/2019
17263269610087071036,A,15652270632958329318,379,26/3/2019
17263269610087071036,A,15652270632958329318,999,26/3/2019
17263269610087071036,A,15652270632958329318,667,26/3/2019
142469232911380101,B,5132620235580390624,11600,26/3/2019
142469232911380101,B,5132620235580390624,11600,26/3/2019
5979495332884103136,A,13000325914715519150,929,26/3/2019
5979495332884103136,A,14049038659645482972,697,26/3/2019
1063085351445281405,B,11901801523009018438,1199,26/3/2019
1063085351445281405,B,11901801523009018438,1899,26/3/2019
1063085351445281405,B,11901801523009018438,1199,26/3/2019
1063085351445281405,B,11901801523009018438,1899,26/3/2019
17665555312605670159,B,12532518771610989968,129,26/3/2019
13957714067579608064,B,646566191522408282,7120,26/3/2019
13957714067579608064,B,646566191522408282,135,26/3/2019
13957714067579608064,B,646566191522408282,92,26/3/2019
13957714067579608064,B,646566191522408282,92,26/3/2019
13957714067579608064,B,646566191522408282,135,26/3/2019
13957714067579608064,B,646566191522408282,7120,26/3/2019
